Text,Emotion
Overly annoyed and I can’t even get a bottle cause they not letting kids under 10 in    like my niggas is in a car seat  He will not be touching anything  please just let me get my henny 😭😭😭😭 #OverDis #WhereDaDrugs #Pissed #momlife #iJustWannaDrink,Anger
Alright now BoBo     #PISSED https://t co/2RKjYoAcT2,Anger
@robz26 All good drivers do   I done mine in twenty minutes guy said tske me back to test centre thinking what the fuck have I don wrong  bstRd   He says there he go son   7 minors but you were so cool n confident   #pissed,Anger
@RockstarGames I’ve just lost my podium car after re entering the game even though I won it and rode it but when I started the game up again it said I still had a wheel spin please help I’m poor also #Pissed #help#rockstarhelp,Anger
https://t co/EXWg2H2Sfx Under law you must HAVE INJURED not possibly could  or assume you might    another person! #riot #fear #seeds #instagood #lies #virus #photooftheday  #photo #pissed #manipulation #control #mindcontrol #mandated #martial #law #wakeup #awakening https://t co/GVBC95IVuQ,Anger
God I fucking hate liars  They are never any good  #pissed #done #losers #soontobebrokenup,Anger
I hope @GameStop is ready to pay me back over $120 for games I preordered and can't get because of all of the locations around me being closed  #pissed,Anger
So now that schools are doing online classes what are the underprivileged students going to do that don’t have access to Internet and computers  In a time like this county executives need to come together to help “ Takes a village to raise a child” #pissed ,Anger
Me: “Eve u look so good in those pants” Eve: *sheepishly* “thanks”  **I look closer realizing she’s acting weird  they’re my ducking pants  I make her take them off in the kitchen** This happens every day now  #pissed,Anger
You wana know what's bullshit?? I'm supposed to be watching The Masters rn  Fucking coronavirus!! #bullshit #pissed,Anger
@CDCgov You need to more concerned about the people that don't have it and what you are going to do to protect the single parent  quit jobs to keep kids safe  Then made to send them to parents that could have been exposed  Get a back bone people  #veryfrustrated #pissed,Anger
Retweet this is you are SO SICK of everything being shut down due to #COVIDー19!! I can't get through to my bank  to the VA or to our complex office  The entire economy and everything is shut down due to fear-mongering by the leftist politicians and media  #PISSED #OpenThecountry,Anger
After I got home and realized how small my #jerkchicken was  I didn't even get that warm   welcome Island smile I'm so ude too  but I guess it's the pandemic and their heads wasn't in it today 🤦🏾‍♂️😡🤷🏾‍♂️  #pissed #sohungry  #pandemic  #smfh  #goldencrust  #orlandoflorida https://t co/1lGpbp15ti,Anger
I went out to run before it started to rain  well instead it started snowing on me 🙄 #pissed lol,Anger
Everyone who enables this injustice all I can say a day will come when your power won’t save you and you shall pay in full what you owe the sufferers of this injustice #Pissed 😡😡 https://t co/4fE1cLz8wc,Anger
@ticsmon Gonna get pissed #pissed #fredwest,Anger
@ninaturner Of course not why you guys never should have gave up in the first place  They're going to blame us and hate us no matter what we do we might as well fight tooth-and-nail and not concede a single inch  What's the point of starting a race if you're not going to finish it #Pissed,Anger
@judithmackrell Avoid getting too #pissed and keep #lipstick close to hand #justincase https://t co/7bmPy2M59I,Anger
Imagine being #pissed because the gym is closed due to a pandemic  Also  the unnecessary racism which is to be VERY EXPECTED comic from a yt ball of muscles    how pathetic  https://t co/Sjc2O4rwby,Anger
I was playing club penguin  minding my business and Brett asked what I was playing  so I told him  Do you know this old man responded with “what’s that?” I’m going to bed  goodnight #pissed #geriatriclover,Anger
Broooo I’m just trying to order a puzzle to be entertained &amp  they’re sold out everywhere #pissed,Anger
@AdvoBarryRoux This Gogo think this shit is funny  hope she rot in jail  U can't do this to a child #pissed,Anger
Legitimately pissed I can’t beat @Erin_Wildeman in @settlersofcatan  #PISSED,Anger
nine years later  cosmetology school came in handy today  I gave both my boys a haircut 👏🏻 #ithinkhemisseshisbarber #pissed https://t co/4INQ4HC3Ww,Anger
So  ordered from @kfc_canada at 5:30 tonight  It's now 10:30 pm and I'm still waiting for it to arrive  Called the store   no answer  Called help line   NO HELP AT ALL!! First and last time  #pissed #CustomerService Not!!,Anger
I am upset at @MTV   their website said the challenge was on at 8pm and i missed it because it was really at 7  Even while it was playing it said ridiculousness was on  Now i have to wait until tomorrow night  #pissed,Anger
Bernie Sanders dropped out💩 #Pissed,Anger
Bella just broke my 65  tv by swinging the wired switch controller to try to hit her brother  and missing bc THE ENTIRE CONTROLLER FLEW OFF RIGHT INTO THE SCREEN  #pissed #grounded,Anger
@Walmart U Suck at social distancing! U leave it up to your poor cashiers who work their asses off! Your managers aren’t making sure that people are following guidelines! I have a lg fam &amp  constantly shop!  In ur stores I always get some A-hole right up my ass! Step up!! #pissed,Anger
🧐 FuCk it You Must be really 🍻 #PISSED   I’m Blocking you https://t co/dJJF62lqRv,Anger
Went to Dairy Queen got myself a chocolate vanilla swirl  two seconds down the road I hit a bump and it dumps down my entire shirt   my shirt is white 🙂 #pissed,Anger
Webkinz no longer works on my phone  Feeling #pissed,Anger
Have only had @ATT internet for 2days &amp  it's already not working  I WFH now! This is such an inconvenience! #pissed,Anger
I’m officially done with this virus   all the Chinese restaurants in my hometown are closed 🤬🤬 and I want pork fried rice! 🤬🤬🤬#pissed,Anger
