Text,Emotion
Im fairly technically minded      But this Russian dude i follow is a wizard   He built his own DVS inside a 1210 deck  😯  He reverse engineered pioneer cdj's and built his own expanded versions 😕  He built his own Phase ffs 😄  I actually dont understand half the 💩 at all ,Happy
Hello everything 😄,Happy
@lagolyetu You owe us a zoom parte 😄,Happy
@oluwatoyosiest1 Us  too 😄,Happy
@thekwazz Just get a cat  Problem solved 😄,Happy
@hsptlplaylist Actually he just want   to checking songhwa test result but his expression look like he want to fight someone  😄😄,Happy
@USATODAY Sh actually had a chance is she won her home state! 😄,Happy
@FallonTonight @jimmyfallon My church asked volunteers who sing to do a video clip so they could add all the video clips to a video for Easter  My mother saw it on the screen and posted this to my FB page  🤣😂😄 #FallonAtHome https://t co/40n2LHMTt5,Happy
@MediaMK @Zuku_WeCare Is there a polite way of doing that? 😅😄,Happy
@shelbkie I did the same thing last night and got some super good deals on skincare items from Ulta! 😄,Happy
@cherilune_ Oh I havent seen the clip actually I dont like watching spoilers of next eps 😂 wow that's some good theories  Gosh I just need all of the eps out already it's so good the drama I mean 😄,Happy
@Ajantasarkar7 No not at all 😄😉,Happy
Tell that to #TFCLive 😄 https://t co/nsFBJly2tj,Happy
@Gellyfsh Sounds like an ex i had 😄😄,Happy
@Coalguy1992 Will do as least as well as anybody else  maybe better😄,Happy
@Bluebird0309 Now that's pushing it  but to be fair mind  it is a great opportunity to get things done  I've seen parts of the garden in lockdown I haven't seen in years  😄,Happy
@AuthorAlisa Your grandparents are precious omg! 😄😍,Happy
@NotAMcmahon @PalmerReport This is the BEST ! 😄❤️,Happy
@royzkingin Mehn brother    Head pass head 😄,Happy
@MarianDClough It covers my last equine bill (sick horse) leaving me $200 😄,Happy
@doyeen05 Ehn    we will take it like that 😄😄😄,Happy
@tbiadvice @UPhuckles @BigotedVsBigots @iamisIander @AVestige1 @luisafontana @JustJay0109 @MaxieMama1 @Orionarmstar @SelfImposedXile @Distracted66 @wicked_groove @Kung_FuPanda_ @ACJJustice @AmberGannon12 @bjcreigh @BlueBobHMueller @Boston_Grandpa @CannabizLawyr @captrwrpnts @DCooper_Resists @debsomewhere @EnigMaRic @eronel35 @GoofMcFloof @gr82btnvol @h8Wankmaggot45 @idaho_blue @Jabbadaddy2016 @Jim26128472 @Karma4Ublue @kimmyifuplease @Kraven_Raven24 @LadyPoop2 @MissGFYCuffy @MrBizznitch @mysoftsofa @myworldjlt @Orthotottie @nullnotvoid @Pacoluismonta9a @RobAnybody2 @RutherfordRocks @Stag_WG @Steph_is_salty @Supermom1242 @notdecraw Let's just say I don't often feel the need to add to the conversation 😄,Happy
@xdarleeng 70 points 😄,Happy
@BroadwayGirlNYC Yeah - in was thinking that too  Also with different lips 👄😄😂🥰😍,Happy
@hvgoenka Excellent way of time pass😄😄,Happy
@LeRoiHaptalon Dip in occasionally  Can't take too much 😄,Happy
I sorta wonder what my channel would be at had I taken Fortnite more seriously  I posted my 1st video even before Ninja played  and I was offered the same partnership w/ Epic Games that all the big Fortnite YouTubers had back in the day  I should’ve been more serious about it! 😄,Happy
TW!! I LITERALLY WANT TO FUCKIN KILL MYSELF LMAOOO AHAHH WE SO QUIRKYYY 😄😄😄😄😄😄😄 I,Happy
I drew a character I thought up for a platformer! Her name is Deva and she is Crystal Guardian  🌌😄 https://t co/UCL474TViM,Happy
@kirstiealley 😄 I love your tweets! 😁 You’re so funny  And such a badass - in a good way  Both are needed in these times  Thank you! 💕 💖 🌞,Happy
@ExeterKnee @JuncturaTheorum Now the question for the hand nerds is  is there a dorsal Barton? (I mean technically yes but I don’t think it’s called that)    How did Barton get stuck with only one direction? 😄,Happy
a beautiful sunset this evening  only to have a chilly ass drizzling night  😄,Happy
@DiscipleIzzy I thought the last real man is Silas Young 😄,Happy
@tbhattacharya @ScriptAnatomy Except reading Twitter almost all day long? (f***ing guilty pleasure😄) Asleep till noon  lunch  music  movies  house work for some reason  exercises   then  bam! - it's midnight😄,Happy
@OmairTAhmad *is I was  my English teacher was so strict she would have cut a full 1 mark for this😄,Happy
@CelebrityBarMan Na lie   Na audio give away u dey always do   I hear u 500k giveaway 😄😄,Happy
@wtfpranav This is soo inspiring  Thanks for putting it out there man  More power to you  You're doing great 😄,Happy
Thursday 😄 https://t co/BtMfzjK8RE,Happy
@TECNOMobile254 Size should be Skinny 😄   The body should be slippery 😛   Camon 12Pro,Happy
Boosting! I had so much fun working on this project  Please check it out 😄 https://t co/1IErHpU88q,Happy
@chwehansolsol_ @pledis_17 thank you 😄,Happy
@SheIsLaLaura @LittleLeia14 I can’t wait to see 😄😄,Happy
@hancyulee_ @pledis_17 thankyouu😄💓,Happy
@RajeshChakram @GhorAngirasa I hope you 2 gentlemen are staying safe  Drinks lot of rasam! 😄,Happy
My tulips came today 🌷🌷🌷@FOX29philly @MikeFOX29 @AlexHolleyFOX29 @hollandridge So fresh not even opened yet 😄 https://t co/nr5wjuDk34,Happy
Valorant's first 10-Woman match was SOOO FUN! 😄  Check the highlights here 👉https://t co/egMh4pZqDb  Who should we play with next?! https://t co/NVceOF7M3B,Happy
@mohmaaya Indore is rocking!! Always in news 😄,Happy
@Pun_Starr OH THANKYOU FRENZY SPINSTER 😀😆🤔😀😄,Happy
@zozagoon lol Spero!  get them toys 😄 ❤,Happy
︎🍀☺🍀☺🍀☺ I LOVE♥ YOUR ╔╗╔╦╗╦ ╦  ╦═╗ ╚╗║║║║ ║  ╠╣ ╚╝╝╝╝╩ ╩╝╩═╝ 😄🎀😄🎀😄🎀 @BTS_twt  https://t co/2yelcFkKUb,Happy
@GarenMartens @FarmChicJodi Definitely! 😄,Happy
@OrlaSanders @TheRSC @BardCity 😄love it!,Happy
@zmay_maya Well said 😄 https://t co/CnZa4JkGOg,Happy
@DenturesDentata @johnpavlovitz I've done it a few times  though it's too much like painting to me  I know what looks good  but I can't make it happen  😄   You'd be amazing at it with your background  You should give it a go!,Happy
New YouTube video is live!  If you have some free time you should definitely go check it out!😄🙏🏼 https://t co/tIxRM8C8EW,Happy
Marry a girl who loves food more than expensive gifts  😄,Happy
@mavery1986 @kylawhitefoot @racecheck For sure 😄,Happy
@petewentz I already did it yesterday 😄https://t co/TznCIZuS34,Happy
@BTS_twt Hope you had a good day! You look amazing as always  Take care of yourself 💕😄,Happy
@taejungay now you know 😄❤️,Happy
@Gus_JordM Well that second pic says “try me not!”😄😄😅,Happy
@Chetna__kapoor @Ishiitatripathi @PAGLBANADIASANA @Vanshikaabhat1 @mrsharma0 @mrkhbri @BhutuSamajdar @Noorasid @i_Maxx_ @sonia65749141 Take it 😂😂😄😅,Happy
@MPowersNorrell Different kind of excited here  Internet down  need something fun/creative  Discussed w/daughter that we are going to have a fancy dinner night on our redecorated screened deck   Fancy meaning a lil dressup  candlelight dinner and music  😄   I have faith in you Mandy 💞,Happy
Calling all Malaysian Ahgases~  Since it's MCO and most of us are bored at home  let's join this challenge 😁 Do submit your video in the link given below😄 https://t co/ISvpuGMoZL,Happy
@sakuragakuin12 Let’s smile our best!  😄💪🌸,Happy
@MexBoxChannel @New_Legal_ Lets never forget     Sparse is GENIUS 😄,Happy
I wish #slack had a feature to show a hint for all internet slang acronyms 😄,Happy
@ross_sensei @TeriMooring What else you have on your plate    😄,Happy
@janeelisabethh My friend @aundikolber just released a phenomenal book called Try Softer 😄,Happy
@thedoggynetwork @HelenORahilly The comma is everything 😄,Happy
@salienturges How did u understand it? 😄,Happy
So I made a scene in #Roblox It was my first one #RobloxDev How does it look?😄 https://t co/bc8iTaGhAo,Happy
@silentocean2007 HAn quality to compromise nahi hue inki 😄💕,Happy
@__wandira__ @gaetanokagwa 😄😄😄I will comment later,Happy
My computer parts arrive tomorrow 😄😄😄😄 I’m building a super computer part by part I even bought my own screen seperate  I can’t wait ima feel like Jimmy Neutron when I accomplish this !!! AND ima edit my music videos off of it 🔥🔥,Happy
hey does anyone know any #mewgulf fansites? or individual ones? I would like to follow ☺️ please let me know!! (you guys know better than me I'm only 2 months old 😄),Happy
My throat hurts My nose is stuffy that’s why I cant breathe properly and when I sneeze my throat hurts the most Now I’m gonna drink my homemade herbal medicine with my Elsa glass 😄 Please my drink let it go let it go can’t breathe anymoreeee https://t co/y0bjNrHd1v,Happy
@architextbry Ha! A little  Dunkin Donuts would be good for everyone  😄👍🏻,Happy
@InkDragonWorks Yeah  I'll draw her with your OC's clothes 😄 although any outfit will do  not just from OCs,Happy
Highly recommended during #selfquarantine  😄 https://t co/FpeWl6JWpj,Happy
The same tweet and reply   😄😄 So cute   🥰💕 https://t co/Y1Pwb3tp3Q,Happy
@SirBakwasWala Don’t eat them then send them to meeee 😄,Happy
@landofthe80s That came up randomly on Apple Music yesterday  I hated that song  didn't even know I had it 😄  Maybe due to it hitting on that date  But I did like Caribbean Queen  Loverboy  Mystery Lady and some of his slow songs  too  Just not that one ,Happy
@PaulLidicul 😄😄😄 True,Happy
@OnlyNakedTruth @narendramodi I will  I have the time now 😄,Happy
@robmyles Thanks Rob! 😄,Happy
@classicbrahem It’s a video game! 😄,Happy
Hale and Pace 😄 https://t co/elp5ho49BY,Happy
@AnneAnd59185576 My wee bum cheeks hanging out of the hospital gown  Then you've seen everything Anne 😉😂 PS  I wearing mine back to front tomorrow  it should make them release me earlier 😄,Happy
@zayadafreenahoo Great 😄,Happy
Sorry 😄,Happy
@paperbackheart0 I absolutely loved Sorcery of Thorns!! I hope you enjoy all of those books 😄,Happy
@chrisisme @petecasellini or just use a tissue like that other person said  I guess  I'm not here to offer pragmatic solutions 😄,Happy
@geecypher @ren_nae02 @grandexcarey @LongAssRider127 @kpopstruggletwt Oh  I didn't know that they couldn't win  I hope they'll get their first win soon 😄,Happy
The Starmer stans are just insufferable 😄 https://t co/9esVIFg3Zg,Happy
@robertfrutosjr Happy birthday homie 😄😄,Happy
@ajansdreklam mesttt😄,Happy
@Vampirette05 Parcel Karke Bhej Do Pls Amount Google Pay Kar Dunga 😄,Happy
Two days left until the Kickstarter ends  The game has gathered over 1000% of its funding  😄 https://t co/QQzuwdpp9I,Happy
@Newsweek It’s habbening 🇺🇸😄,Happy
Grade level game  1) grade 9😄 2) grade 4 3) kinder hahaha  4) grade 2💖 5) g10 6) g11 tbh🙁 7) elem days 🤣 8) buong highschool pati sh 9) g11 10) g10  ♥️ for the q’s,Happy
@purplyash Thank you!!😄,Happy
@VancityReynolds @Yasmeensyedaa Brilliant 😄,Happy
@EmmaNor86796517 Ha ha! I used to use a charm too  They have an uncanny ability to pick top people 😄😁,Happy
@lavie_encode Brunch me up! That’s a good idea  I could do that and I hope others from other time zones can do it too 👏🏼😄,Happy
@britshaniece Probably cause y’all made him that way 😄,Happy
@JohnMcL71163327 😄 I wore holes in the pits of this one  but I had red  yellow and green ones  Thick cotton  almost closer to canvas ,Happy
I have to practice channelling my inner Asian idol  I guess  😄,Happy
@CalebEchterling I would love that  😄,Happy
@rawxbee hey 👋😄 I opened the volt https://t co/M7Ysk6FQEy,Happy
@Admin_World_ @News24 @Fin24 😄😆 ok   Ill wait for your 320mil then ill apologize   Bye,Happy
@robinsonmsr10 @comhbha @yes_we_cat @nifkadimnohahim @HawardDaniel @VeronicaTalbot9 @brainwaves89 @AaIsrael2 @gagne_laurent @E_Superdoom_Esq @go_vivo @fishwallah @raelk2 @Have_Sabr @wherepond @joannelo72 @Artspeakcentral @bigHVan @Arrivaissues @Leah_Krystina82 @MarilynShephe15 @fladjah @CanadianZ1onist @dlsmith0817 @zoolooy @BaronieSisters @bad_bec @vafairman @IshKabi @malkaavram @TeddysMom8 @inshallah1001 @questionsin2014 @themoiety @LollllllaJR @SmakSmik @ShiraGlenora @360CNN @surkg437 @AndyStill11 @marcus124m @Electroflxmusic @Temidor @apgnan01 @Sabi98288193 @Leylakhalid22 @BampSim @MercatoresQ @zionistpsycho2 @Ojdadana I suppose only something for the dhimmi-witted to believe in    😄,Happy
@TheCWSupergirl @MrJonCryer Happy Birthday Mr  Luthor    er  I mean Jon!! 😊🎂🎈🎉😄 https://t co/wV7SrpG3Ze,Happy
@LadyGaters_2024 @btsuei24 😄 at the black lab that tried to eat the tp ,Happy
@nanstuy hadirrr😄,Happy
Another trap beat! 🔥 Stay tuned guys 😄😄 #drums #drum  #drumming  #igorfalecki #passion #bateria #baterias #dwdrums #perkusja #perkusista #sabiancymbals #vicfirth  #stayathome #vf15 #gewadrums  #groove @dwdrums… https://t co/v0s2eULduw,Happy
@LordPurefoy @Martins_crusade @MattHancock @BBCBreakfast p s  there’s a great button called block  I use it all the time 😄,Happy
@DuncanBadhew @Benfogle @hollyrosawilson Words ‘bus’ ‘thrown’ and ‘under’ come to mind 😄,Happy
@the_mad_queeen Exactly 😄,Happy
Babu on Chill Mode 😄❤️  #SSMB27 @urstrulyMahesh😍 https://t co/hRMkPycOWh,Happy
@SimGuruGrant I’ve got some dna from Circumpolar peoples / Arctic peoples  You’d think I would be built for snow and cold weather  but nope  Live in Norway  so no chance of no snow😅 I would prefer to grow oranges!😄,Happy
@crasegeil Not in my hood o  You know say your side na big man zone  So  maybe there 😄,Happy
My creativity and innovation is on a  100 at the moment  Im sure everytime my boss gets my documents she is asking herself why we pay other people for stuff I can do😄  I love working from home😅,Happy
@TarynWasTaken bitches be pissed mf's spine is 2 fking degrees off perfect anatomy instead of being pissed at their dog dirt eating teammates 🥱😄🥱,Happy
Based on his handling &amp  communication of the situation in NYC it wouldn't surprise me if @NYGovCuomo became a presidential candidate in future   @ChrisCuomo what you think??    😄😄   ,Happy
@AREAMNFS Done admin-nim 😄 https://t co/8u1KPh9EkB,Happy
Another day  another bingewatch session 😄 Finished Season 3 of Haikyuu!! ✌️  Season was short but also intense cause of that  Story directly went all in  without episodes leading up to the peak  Cause it was at its peak throughout the season Really enjoyed &amp  liked it that way 🤩,Happy
@presentcorrect When we went the gates were open  We decided that if we were asked why we were there  we'd smile  shrug and say we were English and couldn't understand   Worked for us 😄,Happy
@1TrackSim @PlayStation @JimdiGriz1 @lorsteibel @GamerGram_GG @HUMANSPARKGAMES @sebarsch @ChestnutGT @dutchoutlawder It's still great even after the server shutdown 😄!,Happy
And I promise you the flag of Arendelle will always fly 🚩 🤣😄  Our flag will always flyyyyyyy    ,Happy
@kibumingi Sksksksks your lockscreen 😍😄,Happy
@NewAgePandian Hehe I suppose there's always time to play a jerk😄 I'd love to play a role like the Kaasi character in Subramaniapuram or Cochin Hanifa in Pattiyal  Loved those!,Happy
@BeinKemen I had heard that  but all my other posts have been cropped correctly  I suspect the algorithm also favours faces  if it can recognise them  Who knows  😄 https://t co/0dbAYefr1n,Happy
@chaka_unity @vuyiswamb Cigarette is banned😄,Happy
So happy I was able to help these clients sell their home and quickly! This review really was an excellent start to my day! 😄 #testimonial #bhgroup #reviews #checkmysocialproof https://t co/o22hsQSi5q,Happy
I just made my 5 votes for @AlexxxCoal on https://t co/LmlRvMkEdL https://t co/IfDCCucuns for Miss April😘  You know what? Why is there no  Miss Century  option🤔😉💙😄,Happy
@LordSparkz You wan chop party rice 😄,Happy
@TimKennedyMMA @bisping Awwwe how adorable 🤣😂 we get it Tim  you’re the “good guy” go America  yee haw 🤠 Go back to finding Hitler you meathead 😄👋🏼 https://t co/dWS97KhiU6,Happy
@deepvaluestock @hkuppy @FrankCurzio @CurzioResearch @hkuppy Can you give us a clue? 😄,Happy
@jasonwhite_rs @RugbySco No prisoners taken 😄,Happy
@dorsetbikeEXcop Tesla has advance summon   Could this be Advance Flatten? 😄,Happy
Meet my 90-year-old grandma guys!! 😄💖 gv to!!! https://t co/6dcunCd79u,Happy
YES! 🙌🏼 Great work! I feel like Rocky should have worn neon when he was running  Much safer! 😄👍🏼 https://t co/SN3hXuWbR3,Happy
@Onuohapedro @Ore_akiinde @Jnr_elnino Like 6 😄,Happy
@trekkieb47 They would be the worst version of the mafia if that's how they dig &amp  bury stuff  Crap  I've said too much😄😱 https://t co/rniszCqwAs,Happy
💖 Thanks fot including me in the ‘Home Festival Fun’ activities list  I had fun &amp  enjoyed joining in the other sessions today 😄 https://t co/un61BszfkM,Happy
@NickQuantrill @FootyRustling At the end of that clip Gazza wisely decides to stop playing keepy ups as an enraged Mick Harford bears own on him! We loved it like   😄,Happy
@AdamJacob87 @spmancuso For the  non-existent  Club 😄,Happy
@torybruno    and that's great! Just try to keep up with SpaceX    you're one step behind and they're already at the next    they make terrifying fast progress    if you can do this  it be astonishing  I couldn't keep ULA afloat for the last 3 years  not to mention the next 5 😄 go ULA :),Happy
@imagine5sos5 It's as  selfmade' as I expected it to be  But SO GOOD  And Piggy? I was waiting for her to have a cameo 😄,Happy
@GKerplunkski Thank you sir 😄,Happy
@hileori This gonna be  the World War level   😄,Happy
On the hunt for #books on #world atlases and atlases of the Earth?  Browse through  call number range G1001-1046 📚 😄,Happy
Checking in on my morning perusal of YouTube channels I like  Some headlines: 'Impotent Fossil Bernie Sanders begs his fans to vote Biden' 'Trump to WHO we won't get fooled again' 'My husky will not get on his beanbag!'  A little bit of this and that  😊Impotent fossil   😄,Happy
@dougboneparth Great idea to keep them busy &amp  not do the work urself  I am running short of ideas😄,Happy
@FakeFuhrer Roger sir! 😄,Happy
Any UFO around you? Look very well 😄 Can you see any? Not in the sky but around you  inside those bags  boxes  cartons or the corner of your work room  While UFO generally means Unidentified flying object  for… https://t co/el1akop03o,Happy
@chica_2626 Are you still looking for pansies and cosmos? I have both! 😄,Happy
@5tujeffries Hair and hat that's all I saw 😄,Happy
@paul_grealish I respect you 😄,Happy
love forever 👩‍👦TBT😄con#valentino #gorditodelatia😍 🤗👣❤ en New Jersey https://t co/bgZKeU3qXC,Happy
Them: Which is the best piece of fiction you have ever read? Me: Mahabharata     #KThnxBye😄,Happy
@AnimeExpo Inuyasha 😄 (one of my earliest memories as a child) https://t co/0tMDg9b2rY,Happy
@KabirFiraque I only know CxHx combinations 😄,Happy
@taeplex @/ _airajeaan 🙈😄 and yes  ifb ,Happy
@5SOS @shmandeluca @saraheiseman2 This was so creative! I really liked it  you guys never let us down  Stan 5sos  cause why not? 🥰😄,Happy
@2toTaengoo Uhm I had to look that up lol but thank you 😄,Happy
@jasmine261277 @BaBaOnLoop Yes dida m relaxed only 😄,Happy
@johnlaban256 😄😄y are u cute,Happy
@khadiya_b @ChrisDJackson And Nancy pelosi is the opposite of classy  shes has been enabling racist republicans all her life  she's an out of touch elitist  that cares more about the theatre of ripping papers while in the background voting for more tax cuts for the rich and you fall for it 😄😄,Happy
@realColinMac @YEPBusiness @Kayjnr10 @KafuiDey @ebonyajohnson @griffin_ghia @MarkC_Avgi @MaikoSakaiBiz @bassd_bass @EletuMuftau @ZalkaB @Elikem_David Well said! 😄,Happy
@fahir_me Arrey this was not for you at all  We all want the Industry to do well  The guy was alleging that I was fishing for attention because your well written thread did numbers  Ithiloke alelum nth karyam 😄,Happy
@ChrisBradley2 @IL0VEthe80s Love it  So what are middle lanes on a motorway for?!!! 😄😄😄,Happy
@smol__bean__16 @asterwonu Omg!! I got it right! 😱😄,Happy
@Pete98086241 I'ma be more inclined to repost those simple steps you outlined  Make a point AND offer solutions  😄,Happy
@ChurchillCheri Haha no my kids fighting in real life 😄,Happy
@_CAT_16 Genial! 😄😅,Happy
🐉🐮Baby moonk at 120!🐮🐉 #WoW #Monk #HighMountainTauren #BfA #Altoholic #TheyGrowUpSoFast😄 https://t co/bbHINw2laQ,Happy
lez be moots toooo!! i follow back 😄,Happy
@Imamofpeace Imam you are yet to follow me  😄😄😄😄 https://t co/XBmAoqMZwJ,Happy
@BB_PrinceSverre @BloxInkognigata Thank you! 😉😄,Happy
Cheeky photobomb in Belgium😄 https://t co/wDXkA65oLn,Happy
@Rainbow6ANZ @Raven_Casts @Joabyjojo Just had a sesh with the boys (there were 10 of us)  So much fun to go up against people you know irl  😄,Happy
@ijazali7 Firdous Ashiq Awan  😛😄,Happy
@CrisMtzgr My take- if you wanna find out how I look with a moustache  let me suck that pussy  😄😂,Happy
@ProsaicView Being zipped is not a choice sir 😄,Happy
@sarkodie @MTNGhana Oyaa I miss it😄😄,Happy
my birthday is the day before do it for me too😄 https://t co/57lK1jKtdN,Happy
@nebraskangooner @BasitPathan @TopGoonX So harsh gooner😄,Happy
@_OfficialAiphi @prettiedove 😀😀😄😀😄😄😄😀 what you want to bail her out?,Happy
@Mphoozar_ Kanti extra cheese they add money 😄😄😄,Happy
@khanumarfa See how she blow ur liberal farah khan ass  😄 https://t co/9mXvdoKbyF,Happy
dont be shy put some more 😄😄 https://t co/t5YmxtFYVa,Happy
@NameFieldmt I think so 😄,Happy
@ParkDorry Is wicked irene😄 so pity uri  yerim,Happy
@JosCastroRamos2 Thank you very much 😖 😄,Happy
@joefblue Oh alright fuckin Steve Irwin what’s tomorrow a Jaguar in Stanley park?  😄,Happy
this dog knows too much   😄😂 https://t co/1WCv0maUe8,Happy
@BrainyMinSuga @acupofkooks @BTS_twt Oh then that's really good 😄 Chalo Kuch toh Achha hua aaj 🤓,Happy
@kirafahy @drpepperis100 @NorthwesternU @IINanoNU @NUChemistry Woo congrats!! 😄 See you around NU!,Happy
@KatyLegendz 2010 is when I became a full fan  but I liked her music in 2008  😄 https://t co/QR2DLO4sq6,Happy
Proud of my mother   nursing staff and doctors 😄😄 who took risk as the patient was suffering from covid-19  I request all the people to be in your homes and take precautions    As it is well said   Precautions is better than cure    # stay safe   stay home https://t co/pmkfcaqj6x,Happy
@KrystinPlays ya i believe you i just added it in because your a big adopt me Youtuber i'm shook you seen this tweet i i din't even tag you😄,Happy
live👍laugh😄love😍👏,Happy
LMFAO!! Tom Hardy &amp  Riz Ahmed Doing The Fighting Scene Mixed With A  Dirty Dancing   Hungry Eyes  By Eric Carmen Is Funny As Shit!! 😄😆😂🤣🤣😂😆 #Venom #Venom2 #HungryEyes #DirtyDancing https://t co/vhbkqagYcm,Happy
@MegsNewshound Woohoo! Yayyy! It's really nice  Meg!🎶👍😄😍💖🕺💃🎉,Happy
@DennisDMZ @BMcCodeOvets125 @seanhannity @FoxNews Still funny Dennis😄 I caught it👍,Happy
@NameFieldmt But little did I know that within months I had to roll in grease and mud and oil like this 😄😭 https://t co/aUh9I40DnC,Happy
@iamcardib Hire me as ur personal IT guy and you wont ever again   resume on request 😄,Happy
@frzaach ❤😭👀😅😫🙇😓😧😎😞♡😄😊😁✨❤♥❣💙💕😳😍😘😥😂😦💀 im a two-goody shoes,Happy
Right now on with the comedy! 😄 Here’s @YurikoComedy doing what she does best live on stage at @ComedyCentralUK’s Stand Up Central 🎤🙌🏻🎭  https://t co/pPIwFINqdh  #CareForOurComics #StandUpComedy #ComedyCentral #ComedyCentralUK ❤️,Happy
Excellent pony grooming weather! It's bright  sunny  dry and just enough of a breeze to always end up downwind of the clouds of fluff and hair! Brlliant fun! Then after all the feeding  watering and brushing  they go back out to take a dust bath! 😆😄 #ponyhour #ponies #tracklife https://t co/dtuAwruMBh,Happy
@LawrenceKS_PD account is really well done! Funny and informative 😄 👏 https://t co/gshIeVDDzf,Happy
@FFScout_Joe @jackwil83950639 @Fpl_Henry @danfan5588 @FPLFanatix @FPL_Mikey @GoldFpl @Georgefairlie95 @NickKahnTweets @aritravo_auddy @FFScout @LivefplN I'm sure @Fpl_Henry can sort another slot for you 😄 I already forced him to change his rule from max 20 to accomodate me 🙈,Happy
@Shanyousaf6 Kitty!!!!!! 😄,Happy
@Flexiblexxx Dating confusion 😃😄,Happy
@nuneworanuch full of fantasy  something interesting? 😄,Happy
Workout  journal  handstands  hacky sacking lol  I got up to 14 &amp  hit 7-9 pretty consistently toward the end 😄,Happy
Glad to be able to explain on your behalf Wil 😄 @wil_dasovich @alodiaalmira https://t co/q8PdHsI3JT,Happy
It’s not everyday you make the front page with your colleagues! Thanks 12th Winchester Scouts for your donations - they have really lifted the mood at @HHFTnhs ICU😄 #StayHome #ProtectTheNHS https://t co/SsmlyHp1kK,Happy
@loudoun I admired him greatly  but I was often rooting for the other team  so I feared him greatly too  😄,Happy
@Tweeting_Pooja @rad_R_ That she is 💖😄,Happy
@Duckingmoney Definitely afraid to bet against the AMZN after the incredible week it's given me! 😄 I do suspect earnings could be a  sell the news  event though since the entire market is expecting the moon    Fantastic long term holding either way  IMO ,Happy
Y’all need to use your time alil more better 😄 https://t co/jjMx3EHDuR,Happy
@Julez_Norton I am familiar with three of these  The rest are wonderful magic 😄,Happy
I started looking for this like  oh  that wasn't that long ago! 😄      I was 20 in 2013  👀😂 https://t co/F79htXyDZf https://t co/2d80NnoxKx,Happy
@nypost Came for the comments on no one giving a shit 😄,Happy
@uti_huey I highly doubt that having another kid would bring you out of poverty😄,Happy
@LindsayGuentzel @rachel_ventures @CheyCab Good for her! (And obviously I need to drink more wine 😄),Happy
@ShawnRobare I was thinking  I'm sure she'd probably seen it already 😄,Happy
@naila786blue He knows how to wrap people around his finger😄,Happy
@ShilpiSinghINC Nice joke 😄😜😜,Happy
@discopiggu Default factory setting face back then 😄 Maybe stress or worry because of campus interviews?,Happy
@cassanndra_ Good to know  Thank you!! 😄,Happy
@DannelleMac @vegannutrition1 Me too    😄😅😆,Happy
@Topzzola @BashirAhmaad E shock you? 😄  Cut one part   Face mask is set ,Happy
Goodmorning😄🌃,Happy
@Nerd_Alert_91 I am currently working towards Sekiros platinum! Such an amazing game 😄,Happy
@MerPolMounted @merseymountedpc Absolutely Beautiful and lovely  argh I truly could watch Beau all day and never tire  Wonderful  gorgeous horse  I absolutely adore that Pink nose 😄,Happy
@sogayforexo @exo404r I laughed so hard seeing that comment😄,Happy
@TheComicConGuy Oh  the Sims 4! 😄 This is a fantastic game  I hope you like it! ☺️ I won't be able to reach your Live now buddy  sorry 😔 But whenever possible  I will join one of your next streams  yes! 👍,Happy
tagged by @Malechappiness_   #BTS songs as my fav colour 💜 L: Lie 💜 A: Am I Wrong 💜 V: Voices (목소리) 💜 E: Epiphany 💜 N: Not Today 💜 D: DNA 💜 E: Euphoria 💜 R: Rain  feel free to play along 😄,Happy
@SaKku______ Good night badsurat log😄😄,Happy
@ToyaGerber 😄😄 but these guys are strong mehn,Happy
@JemmMerritt Thank you!!!  ❤ love you too girl! 😄,Happy
@ljfmtgn @JGshock Thankyou! Godbless 😄,Happy
😄 I mean we can’t win in the field but w/e I was happy for a moment https://t co/AWe7djpgKx,Happy
@cigarettes17_ Doohh mirippp    😄,Happy
Well that just escalated     😄  Read the thread  https://t co/FFq70dtpbq,Happy
@Fox_Claire @OffshoreArab @beezalad Thank God  you're back  I was getting worried  😄,Happy
@Ninjamoose69 Oh bless her! I must admit though  I have similar tendencies myself  not so much with pills  but with toiletries  😄,Happy
@youthkgram Thank you for the compliment  sunbae  😄 I'm pleased to hear that  We ain't that famous group but you encourage me that we did a great job  And anyway  how should I call you?,Happy
@Rockies can you please tell Nolan Arenado his number one fan (me) wishes him a Happy Birthday? 😄🙏 https://t co/GwMW7xBtP3,Happy
@BoSnerdley Trump is a REAL US President &amp  Dems are panicking 😄😄😄,Happy
@InclusiveParent Just read about your  flight  at the guardian and we loved so much!! 👏🏼👏🏼🤪😄🤩 This is a funny and great idea to get through this hard time  Lots of hugs from Porto Alegre  Brazil 😁 https://t co/oLSQXUPA3v,Happy
@royaldogra @narendramodi @rammadhavbjp @JPNadda @rsprasad @lg_ladakh Thanks  😄,Happy
@kemzMama Mummy wa 😄😄,Happy
Gm y’all 😄💖 https://t co/LcJ1JLPtZV,Happy
@perthppe u have to update here Na 😂 Don’t make your shots for only changing cover 😄 https://t co/rj03iL8bRu,Happy
@cookies1961 @Buck_Idaho @wve1022 @agocs_jodi @DSDeputyMarshal @steelecreations @THEJeepMafia @KayTXTX @ruthless_68GTX       and did I panic     nope not and all  ☕😁🌴☀️🌴🌺 No problem    😄 https://t co/4MVrFuY1Cv,Happy
