Text,Emotion
Excited na me later😘😍❤#TheKing_EternalMonarch #TKEMIsHere  @Netflix_PH @TheAnnyeongOppa oppa @ActorLeeMinHo  @napearl https://t co/7nbUyHMl0Z,Happy
@AriNilla_ Thanks love❤,Happy
@ClassicMovieHub All of them  but especially  The Wizard of Oz!  My favorite movie of all time  Ever since I was a little girl  ❤,Happy
@SEOKMINEHAO a fellow someone from the medical field AAAAAAA ❤,Happy
I find this cute ksnsnsns thank you so much 🥺❤ https://t co/WugJQA5T8O,Happy
Good morning  It's Friday  Thank you Lord for waking me up today  I'm alive  i'm bless  i'm grateful  Iloveyou  ❤,Happy
This is so cute and itty bitty omg 😭❤ https://t co/w9Aq2bzSSy,Happy
@realDonaldTrump Awesome!!! Love the plan ❤🇺🇸❤🇺🇸,Happy
@fitmusclepup i'm in love❤❤❤,Happy
@BuzzFeedDaebak Jooheon (Joohoney) from @OfficialMonstaX! He also writes for other groups/artists ❤🐝,Happy
Jumma mubarak  May allah clean all the mess from the world (AMEEN)❤,Happy
@JoeLaubinger Thank you very much  It definitely was  Hope you're having a Great night!! 💕❤💙,Happy
@duxiousy Happy birthday!!❤❤,Happy
jype staff delete that video  ❤,Happy
@Anikavkapoor Love 💋💋❤❤,Happy
@welovekatefordx Happy birthday lovely! ❤,Happy
@alfiekna I live and breathe their music   Oasis forever!!❤🤗,Happy
@Greenskull @myluna42 I concur! ❤🍍🍕,Happy
@juuljoy Maybe❤,Happy
@WaseemBadami you are truely an inspiring personality!❤   I really admired you since so long  https://t co/xjIaEJqFtg,Happy
@hyitsvanessa @newtmasnation Best series ever❤ You have to watch it,Happy
@nraaadri_ Have a nice day araa!!❤,Happy
Rinne I hate you sm please marry me😩❤ https://t co/UAbxnEZYwY,Happy
We absolutely ❤ this gorgeous dress! As seen on loveisblindnetflix and catalogue shoot with the gorgeous Miss Universe Canada 👸 stepien magdalena  our #TRINITY wedding dress by #callablanche is now available to… https://t co/roL8LnqriS,Happy
@Nigella_Lawson Stunning then  Stunning now  ❤❤,Happy
Gulf 👀❤  PT 4  @BLDramasFC @gulfkanawut #TharnTypeTheSeries https://t co/QX3dDdJ6EG,Happy
It's an honor to be part of Mutant family 😎👍❤   @alexardenti @MUTANTNATION https://t co/IruRYZenOi,Happy
Excellent job  making America proud again ❤ https://t co/HUQVTtzzI1,Happy
Divine😘😍❤ https://t co/526SgfCPmk,Happy
@httpeachyy Hv a nice day diza❤,Happy
@elenakoshkaxoxo Understandable  I feel bad  guve her a big hug   maybe a little ice cream  too  ❤⚘😘,Happy
Beauty😘😍❤ https://t co/xZIrSCHCbf,Happy
What amazing words for @captaintommoore  Salute ❤ https://t co/u6jJPLsDkF,Happy
@MoskaFleur Waiting on the Reddie comic!!! ❤❤,Happy
@priyankachopra Good thing to start my day!!! I miss your beautiful face sunshine 😭 take care  xoxo ❤❤,Happy
💥💣🍾Is My Birthdayy 😈💦💦  Ahh some of you help me celebrate it please ❤💎 https://t co/O6My13bFzX,Happy
THEY WAY IF I HAD SOME COURAGE I COULD HAVE BEEN THERE @lauvsongs but i love this music video❤ https://t co/8dYaxvkn3C,Happy
Goodnight to this sunshine only  I love you to the mood and back ❤ https://t co/7FAMZWr2PO,Happy
@AlexiaCortland You're welcome beautiful queen💐❤,Happy
We are only Seven 😭 But we have u All Now ❤💜  will never be bored to say we love you Bangtan @BTS_twt   #EternallyBulletproofwithBTS https://t co/H1UKiFbZHb,Happy
Brian Banks- truly uplifting movie- this quote struck a chord for me- its now my screensaver- its the little things that can be so powerful &amp  make a difference! Exceptional work being done by Justin &amp  CIP ❤❤ @BrianBanksFREE  @brianbanksmovie @JustinoBrooks  @CA_Innocence https://t co/LZTF29NmMt,Happy
#Throwback to this amazing and elegant bride 👰 of ours! ❤ #bravobridalsbride   A beautiful #BravoBride 👰 !! 😍 Working with you to help you find your bridal dream dress was an absolute joy and we sincerely appreciate… https://t co/RCVQheR4Yt,Happy
@Lilpeep Happy belated birthday peep❤😭,Happy
@AdamScottKlein So much love  one post  All that matters ❤,Happy
@36459d It's all about Liam's NHS show and we are really excited about it so of course their music will be trending and also cause it's legendary! ❤🤗,Happy
@sfcarolinaa Love u ❤,Happy
@05dd082f65984a2 @DonnaFins @destroy_time @Petchary @RockShrimp @PinkDolphinMLtd @Renevelation @Trazlersgal @Sajedaa_F9T @SONICriderNL @MrShikharMisra @escaped_ferret @SpaceMonkey111 @beccanalia @shazzer42000 @NOLA_Fredo @SJWhipp @Sarah_Samedi @firingouty @mirtaimperatori Holaaa lovely Sister 🤗🧡🤗💗💚❤💚💛💜🤗💙🤗💖,Happy
No child should ever be abused! Ronen you truly have a ❤ of gold! #childabusepreventionmonth #childabuseprevention #ronenrubenstein https://t co/atXhMgNFNL,Happy
@34Akeria thank you queen ily ❤,Happy
went for a jog again and i swear  the trees around were so therapeutic  all i could hear were my stomping feet and my heavy breathing ❤,Happy
@ChokalitConally I'm so sorry for your loss !!! Take care of yourself !!❤sending lots of prayers your way,Happy
@_drinkbleach Ur amazing continue being fabulous ❤,Happy
@leucocrystal Yes I will! ❤,Happy
Fruits basket❤🥺 https://t co/pj1snBnq0X,Happy
So emotional about the performance of Piano @54Below everyone was so great and the song itself is great! Even better live ❤,Happy
@OfficialMonstaX Bunny i love u ❤ @OfficialMonstaX  @official__wonho,Happy
@ElRaynerista Yes they are lol!!😂😂😍❤👍,Happy
 @westallenkiss blessing my day  month  year  life  4 pics at a time ❤❤ https://t co/ANsfxd89SW,Happy
@BuckleiDiamond Dope ❤❤,Happy
@jeanneish Appreciate this  Ms  Jen  ❤,Happy
@emteethehustla_ Long love hustla ❤,Happy
@urfavvnerd Happy birthday yro7y❤❤❤,Happy
3 weeks of breakup  I felt hopeless and thought I'll lost you forever  But God crossed our paths again and--hehe  Dli na jud taka sayangan oyy! Loveyou! ❤❤ #Appreciationpost #MingawkayECQpa @Adamel_hayek https://t co/tMjXyOXyGq,Happy
@GehadSobhy15 Ohhh my god 😍😍❤❤,Happy
@AlbertsStuff @dannygonzalez CONGRATS ON 5M ❤,Happy
DREMO!!     DREMO!!     DREMO!!         Gawd you are a beast ❤🔥,Happy
Interesting findings! ❤ https://t co/Q4vRxOEOJB,Happy
@emteethehustla_ Patiently waiting Bhokwe❤🙏🐐,Happy
Last year it was Thebe and this year Sindiso Khumalo is in there too  South African's make me soo proud ❤🙌🏾,Happy
@CriticalRole @samriegel @VoiceOfOBrien This just made my week  seeing both of you and seeing how true the love is! Thank you for sharing that moment    along with a mental image we will never forget      stay safe ❤❤,Happy
I love you so much @JamesArthur23 ❤❤,Happy
@suzetrup Goodnight suze sleep well stay safe❤,Happy
Beanz you are stellar! 🌟⭐🌟! Enjoy that bowl &amp  I'm joining you w/it in spirit! ❤👍! https://t co/lIlqW8C7Q1,Happy
Happy Birthday @deshereneee ! ❤ https://t co/B8enfdyvkx,Happy
@ScribblePug Lilibet lifted her head off the pillow   Everyone else gave me a side eye without lifting a head   But we have been up since 5:30 am  so maybe not a fair test  ❤Lilibet  Mickey  Finnegan  Max  and Louie's mom,Happy
@JackDevero Argh  just look at this😭❤ Is there a reason to not love AKA???   We are blessed man 🙌🏽🔥,Happy
@chartrandjay @djlsr64 @Cubs @MLB @espn @WatchMarquee Absolutely Baby!! We both have Amazing taste in Baseball players!! 💕❤💙,Happy
@DraQu_ 3:13:49!?!?!? Congratulations @DraQu_ !!! This is so amazing! My jaw literally drops watching your Eternal runs  your combat is actually INSANE! I have literally never caught you live expect like one time like a year ago but I subscribed to your stream anyway because I ❤ you https://t co/DRdEmwp64I,Happy
Gulf 👀❤  PT 3  @BLDramasFC @gulfkanawut #TharnTypeTheSeries https://t co/H6ENPLBDno,Happy
16 years of GHILLI❤❤❤ https://t co/QaohBuQbjf,Happy
@BTS_twt You are soo perfect guinho🥺❤,Happy
@BenProBigcock @TheObsrvr83 What a good and hot piss pig love piss pigs 🤩❤🔥🐷💦💦💦👅,Happy
@TeamPulte Cooking dinner for my family❤👍,Happy
how can someone be that perfect 🥺❤ https://t co/aXZW2xbzpv,Happy
@GoddessValora Love your boots ❤💚💙,Happy
@velvettvon Pssshhhh 😂😂😂 I remember learning that from my little sis and her friends but that's still a good thing to consider ❤❤,Happy
i miss you ❤,Happy
@meariris @gaycharmcur you must be the best lubricant to my heart's engine❤,Happy
@dearslou morning bb ❤,Happy
I know the road is long   make me strong❤,Happy
@ElviraRamirezZ1 @mariobautista_ @mariobautista_  leeloooo❤,Happy
@ariivory @ROSGO21 Ros is that one friend we all need  No matter what  she has your back  ❤💯,Happy
@newtmasnation Sure Best series ever ❤,Happy
@JenStake Love the picture of your dog!❤  beautiful markings😊✌,Happy
So i watched #littleevil and it's actually a really good #HorrorMovies #thriller i haven't been so interested in a horror movie for years  I was kept so entertained by netflix movies and shows yesterday and i feel like my sanity back 😍❤💪x,Happy
@Hyperversos2 ALL OF THE ABOVE😉😉🔥🔥❤❤❤✌✌🤘🤘😍😍😘😘,Happy
Landlady🔥❤ https://t co/1eaA13YlLq,Happy
@miranda25799012 @cjessieh yes~ so stay china forever ❤ https://t co/9W54oxvSiO,Happy
May the blessings of Allah be upon him! #MuslimManoftheyear ❤ 😊 @ImranKhanPTI,Happy
Thank you so much for 254 subscribers   Let us get it to 300  Content dropping in a few hours ❤❤❤❤  Please retweet and click the link below to subscribe if you have not done so   https://t co/vJMW43Olxw  #southafricanyoutuber #myfirsttime #contentcreators #roadto300 https://t co/ax1cDX04Xt,Happy
@ShiningBeom_9 @ShiningBeom_ I am doing okay too! Please stay safe!!❤❤,Happy
@cheeksungs LOV YA TOO ❤💞💞🐰✨,Happy
@MrHand_82 @pipybur1 Cuomo❤explaining his he'll clearly everyday and full of concern  Expediting!,Happy
@aimannisarr ikr 😂 but beb you're ❤❤😭,Happy
@marilynmanson You are very extremely beauitful  Why you feel trap inside? I care about you!!!!! I 💘 you tons over top of tons!!!! ✌ and ❤,Happy
Really  i Love you my kittens!❤❤❤,Happy
CONGRATULATIONS ON 5M SUBSCRIBERS ALBERT ❤ https://t co/3JWI4EUPa7,Happy
@pulte Im thankful for my kids an my family an most of all thankful for every day we still have to spend with our uncle before he goes to heaven ❤ 😢 🙏,Happy
Woobin cheeks caught my attention skl ❤   https://t co/8PNK2d6jRg,Happy
HAPPY BIRTHDAY BABYYYYY 😢❤❤❤❤❤ https://t co/ahBuDI4ev1,Happy
@Dago70_2 I FOLLOW BACK🇺🇸❤🤔🙌👉💥❤,Happy
anyways I hope everyone is having a good day ❤,Happy
@dreageekgirl Omg those eyes  ❤❤❤❤,Happy
That's my PRESIDENT!!! 💪❤🇺🇸 https://t co/SLL6ploXuz,Happy
@kenolin1 Sooo cute 😍❤🇨🇦,Happy
@BuschBeer postponed our wedding from 4*4*2020 》to 10*10*2020  💍❤🍻 #Buschweddinggift #sweepstakes,Happy
@MsSarahPaulson Elk  deer  any kind of antlers works for this guy✌🏻👩🏼‍🎨❤ https://t co/2ov3UW4WcQ,Happy
@GeminiMajor Mega Love for the SA Hip Hop #TheRevoutionofSahiphop 🇿🇦❤🔥,Happy
happy birthday bb girl ❤ #HappyRyujinDay https://t co/7plgrPIWsg,Happy
@aintyourwife I know ❤,Happy
We can't handle the cuteness  ❤  @Jason_Aldean https://t co/DvJteXjAPB,Happy
Happy  birthday @Not3sofficial 🥳😘 ❤💓,Happy
Auctioning this off later today on our Ebay for the #NHS Charity  100% proceeds going to the cause 🙏🏻❤🌈 https://t co/3KOtlV7J5b,Happy
I'm out being in insect ❤,Happy
wahh wish ol ❤ https://t co/1Rc3YjxeiJ,Happy
@Ashaife @TeamKittyTV @pirategrayson Good night ash enjoy!!!❤❤❤🤗,Happy
My princess ❤  #WeLoveYouRosie https://t co/hVRugPXVYB,Happy
gartic : ❤🤩😍🤧🥳😍😘🥰 carmex : 🤢😥😒😔🙁😭🤬😡,Happy
｡ ˙ post this on your profile and see 𝗵𝗼𝘄 𝗺𝗮𝗻𝘆 people wanna     ♥︎   ❤﹕ give you a hug    💜 ﹕ kiss you    💙﹕ be your friend    (roubei da tl na cara de pau  não flopem),Happy
Happiest birthday laughing machine @CUBE_PTG Jinho  I love you bb❤  #펜타곤 #PENTAGON #진호 #JINHO https://t co/DVY3KrD8a1,Happy
Happy birthday baby @zichard_ wishing you God's unending blessings 🤗❤🥳 And to my baby's bf thank you may your pocket never run dry🤗 https://t co/xLc8JbripE,Happy
@WhoseRyanStiles it was great seeing you on Young Sheldon ❤,Happy
@caaioallves_ Irmaoo❤❤,Happy
@dragonflygirltx I've been pretty good about vitamins lately! ❤,Happy
Happy Birthday Hongseokieeeeee Ilyyyyy❤  #펜타곤 #PENTAGON #홍석 #HONGSEOK https://t co/7qtFUpWiUm,Happy
sonny munroe vibes ❤ https://t co/96inbLuqE5,Happy
@envyadms that's a very valid question and you deserved to be answered 😠❤,Happy
@jypnation HAPPY BIRTHDAY RYUJIN❤❤,Happy
@Elkers The speckles and the FLOPPY EARS! ❤❤❤,Happy
Good morning to the new footage of seb content 😌❤ https://t co/zfFhiiHKA1,Happy
@TimothyKeese Kitty!!❤😍❤,Happy
@whoisaddison @feelsaddison me + you = ❤,Happy
BABY YOU ARE ADORABLE ❤❤ #leeknowfiltersarebeautiful @Stray_Kids #StrayKids https://t co/Nvq4y45GJN,Happy
Little sneak peek of an in progress project I'm working on for #MothersDay and #FathersDay  I won't post the completed versions until those days come  Stay tuned 😉❤💙  #digitalart #illestration #masterpiece #flowers #love #mother #father https://t co/6XlzBLwh8M,Happy
@kageehaii9 pls delete this ❤,Happy
@azzzahhhh pliss la la lost you ga perna bosen ❤,Happy
@ChrisMo37540912 I'm a born American and my husband is a legal immigrant and an American citizen  We don't want our tax dollars going to illegals  Stop this BS  VOTE REPUBLICAN DOEN THE LINE IN NOVEMBER  TIME TO TAKE BACK THE HOUSE  INCREASE THE SENATE  &amp  REELECT PRESIDENT TRUMP  🇺🇸❤👍,Happy
Gulf 👀❤  PT 2  @BLDramasFC @gulfkanawut #TharnTypeTheSeries https://t co/35adiIAFWX,Happy
🎧 🎧🎧🎧 *Til Death Do us part *Life that we love *LOVE  LOVE  *Is this love  *Would you still love me  My all night playlist songs from   @BrianNhira  Thank you!   My favorite songs during this Lock Down❤  Much love from Rwanda🇷🇼,Happy
@imaculadajunior I miss you too ❤,Happy
season 4 episode 22  Chuck grew up  😭❤,Happy
The 3 jays❤ https://t co/aScta7pbAM,Happy
literally I was way too desperate for it to air and now when I have watched all the episodes am like  why does it have to end?   why can't I see more of it? cause I can't wait for 1 and a half year straight🥺 #FourMoreShotsPlease @bani_j @maanvigagroo you girls have my heart❤,Happy
@_DonStaysVibing Good evening King! Thank you and I pray that you have a wonderful positive day!! Enjoy your evening  Xoxo💕🙏🏼❤🤗😘,Happy
road to 100k subs  Uwu❤pa shout out sa next vlog momshie😣❤ https://t co/wAaBptjR6X,Happy
@Sparta3566 Obvio ❤❤❤,Happy
@willjoji niceee!! ❤❤ im from the Philippines 😊,Happy
@victoriaxdahl Pure talent comes and you have it hun! So happy for you ❤,Happy
you want a love that consumes you Red heart ❤❤ https://t co/BZfhvZhPxF,Happy
@interactiveeng Downloaded image✌❤,Happy
@Woprien I mean it Hun  Couldn't be any more proud of you  I just wish I had some of your warm weather!! Could you send me some please?? ❤💕,Happy
Day 1 of burning fats exercise  done ❤💯,Happy
@AlexPombinho @th33sh4d0w Linda stream mpt ❤❤,Happy
@koalatupaigans Hv a nice day❤,Happy
@newrulestweets @LittleMix I think I'm in love ❤,Happy
@CallmehNexo @Jeruhmi @KrystinPlays Aww they were meant for each other❤,Happy
@GinalynSenerez You are Beautiful  ❤,Happy
Beyonce singing tonight was the surprise I needed😭❤ #DisneyFamilySingalong,Happy
@SSG_PAIN We are AWAKE! Amen!❤🙏,Happy
#nowordsneeded #acoustic #rock #work #dream #create #artist #singersongwriter #humble #hustle #humblehustler #uttechmusic 😎❤🙏 @ Everett  Washington https://t co/VrjBjfOI6J,Happy
Good night everyone❤ hope Y'all have a great and safe night ❤ https://t co/gtVKQeMzdE,Happy
@alanthomasdoyle @ShaniaTwain That does impress me much! Thank you! ✌❤,Happy
@liltecca i love you tecca❤ https://t co/Wk4zzhj1Ra,Happy
@lovesicknida HAPPY BIRTHDAY ❤❤❤ I hope you had a great day  And I'm so sorry (if) this is late ,Happy
My Bbe gal Is reallybGrowing   so Fast❤❤❤ https://t co/dMCtSmDk30,Happy
@jerapahandsome Have a good day❤,Happy
happiest birthday to both of you!!💞💞 may you always be surrounding by good things  i wish nothing but the best for you!🎉💋💘💝💖💗💓💞💕💌❣❤🧡💛💚💙💜🖤💟💥 https://t co/RURAVo07lV,Happy
If you're still awake drop ❤ let's follow each other,Happy
Mubarak❤😍 May u have many many more😘 https://t co/Qr3TzZjycW,Happy
Mrg @MsKajalAggarwal ❤ A girl with golden heart💜❤💖💓 ❤u forever and ever #KajalAggarwal https://t co/toBkVYR6zt,Happy
@lvvjngin Hv a nice day❤,Happy
@urdadlovemeb I just added your sexy  gorgeous ass   ❤❤❤,Happy
@RGalbraith @jk_rowling it was incredible adventure! I'm looking forward with excitement to read the fifth book of this great saga! ❤❤❤❤🔥🔥🔥🔥 #lethalwhite #robertgalbraith https://t co/QXCXId81W0,Happy
@Kimberly_kjkj @SpeakerPelosi ❤ Yes He Is ❤,Happy
@AllotmentCat I stand with Robert though it may not be visible 🌹❤🌹 https://t co/w6UkaF5hhl,Happy
@tsukicake BEAUTIFUL!! 💖💖💖💖💖💖💖💖🥺👏❤❤❤❤❤❤❤❤❤,Happy
@xxxjasonbieber Omg your hot beautiful body great vshape them hot rock hard abs chest biceps hot cock and you cum heaps love guys that do 🤩❤🔥💦💦💦👅,Happy
@Laurawhiteoffic Iceland!! I can't wait to buy them all!! 😂😂 i hope your staying safe beautiful and i love you and miss you! ❤❤❤,Happy
@JustinTrudeau Thank you   I'm so proud to be Canadian ❤🇨🇦💪,Happy
Lord  heal our land ❤,Happy
@charlotteslooks WTH THE TALENT😭😭❤,Happy
This is a reminder for fajr  if you see this now  go pray fajr ❤,Happy
@lululaura Hope you guys are all doing well  ❤❤,Happy
have u ever done this during quarantine?   1  no 2  yes 3  no 4  yes 5  no 6  no 7  yes 8  yes 9  no  10  no 11  yes 12  no 13  no 14  yes 15  no 16  no  ❤ for qs,Happy
Music By Deva ❤ https://t co/zJbygC22Qr,Happy
#DisneyFamilySingalong  Beyonce' I LOVE You ❤,Happy
@iamhamzaabbasi Jummah Mubarak Hamza sir  May Allah S W T protect you from all evil eyes ❤ stay blessed💕💕,Happy
Beyonce ❤❤#DisneyFamilySingalong,Happy
4 months old today ❤😇🙏👶🎀 https://t co/ets5m0Vaua,Happy
@RobertBHayek Cheers mate ❤,Happy
@LumkoJohnson Queen B* ❤,Happy
@sehoeteen PRETTYYYYYY 😍❤,Happy
@_just__spam_ I'm one proud  mommy!❤❤❤,Happy
@mendelssowned Thank you micaa ❤❤ :'),Happy
@HassanAlAlawi_ Thank you lieutenant 👀❤ will do,Happy
@writerjencrow Hang in there  It will come again ❤,Happy
@Lady_Way Thank you so much for the shout-out  Waynell! We appreciate the love  and we're looking forward to sharing the skies with you for many years to come  💙❤💛 -Katy,Happy
Goodmorning ppl❤,Happy
Pepper them 🔥🔥❤❤ https://t co/bYOR42eyYF,Happy
Gulf 👀❤  PT 1  @BLDramasFC @gulfkanawut #TharnTypeTheSeries https://t co/AyS0ZKA1PL,Happy
@AllanSantoos_ morri❤😫,Happy
@Naudh1z Light &amp  dark! 😍 Your drawings always have great contrasts and details! ❤ I really can't say what tells us more of the story - the setting  the composition  the expression  the colors  the values or the details  Amazing work!,Happy
Dmw baby worldwide king dremo❤ #CNV2 @Dremodrizzy https://t co/L1h0jrQZC2,Happy
@economos_evan @AmericanCasual1 Ooo hell  no !!! That is red fury     This us us ❤☠🖤 https://t co/UNiOrgBwMT,Happy
@stardust1006 🖐😁 you might think you have bad pictures of yourself somewhere  but I'm pretty sure you are wrong  May your day/ night be as awesome as you are  ❤,Happy
His pout  makes me sooo soft! ❤❤❤❤  @BTS_twt https://t co/njYyMNcLV5,Happy
It would mean a lot if you guys could retweet my  we are one  video so gene can see it!❤ i worked really hard on it  gene needs to see it!🖤 https://t co/XasVMOG14k,Happy
@levihummon Cute pic ❤🙂,Happy
Just me  my kiddo and fiance    snuggled up watching #DisneyFamilySingalong  ❤❤❤,Happy
@SkepStanHalo @a6doIf @skeppyextra @Skeppy We love you Zak!!!! We hope your having a good day!!! ❤❤❤,Happy
Aww aku terharu  Be mine? I am yours  I love you? I love you more than you know dik❤❤❤ https://t co/ldkC7Z6mkT,Happy
@amiraakhaled How beautiful ❤ https://t co/ZOs1YhBzwc,Happy
Happy b'day taka  Wish u all the best 🥰🥰🥰🥳🎂🎂❤❤❤  Can't wait to see your concert on youtube tonight #OneOkRock2014 #mightylongfall  @ONEOKROCK_japan @ONEOKROCK_INDO #HappyBirthdayTaka https://t co/Xcxg3pVqhG,Happy
READYSTOCK   coalface soap ✔ coalface cleanser ( full &amp  travel) ✔ essence full size ✔ serum travel size ✔ pst ( full &amp  trial size)✔ kaymem sheetmask✔   bila restock? after pkp sbb kilang pun tutup😯 whatsapp link in bio to order❤,Happy
Bless her heart ❤https://t co/LdB6lAEEdT,Happy
@M1Majdy You will get what you want   and you will be greater than what you want to be    iam sure ❤❤❤❤❤❤,Happy
@SureJan6 Thank you ❤❤❤,Happy
#ThrowbackThursdays love them ❤ https://t co/1cJss7ORqr,Happy
Thank You USA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸❤❤❤ https://t co/8wvnPZEGwK,Happy
@bluzanii iTS OKAY I STILL LOVE YOU 🥺❤❤,Happy
@taehyunsdimple I miss him 😭😭❤❤,Happy
@incomesquincy It's aight tbh send me your playlists 😂😂😂😂❤,Happy
@ChrisCuomo Praying for you and your family my brother in Christ 🙏🏼❤🙏🏼💪🙏🏼,Happy
Hey @RealBrittBaker can you be my role model? ❤🦷👩🏻‍⚕️🤼‍♀️,Happy
❤ Let Me Kiss You de Morrissey https://t co/GPQldYSLJH,Happy
Hey @compscidotson @GTC that's our Kobi! ❤ https://t co/LhrHOPjSVW,Happy
@Majedhimself 😔❤ thank you man  hope you prepared a gift for men👀😂,Happy
@naniiebim I love how Crowley stole Aziraphale's pillow    😆❤,Happy
@exalt9912 Thanks for the follow as well! ❤❤,Happy
@SKYMINH0 Good Night❤💘,Happy
Sana all or at least sana more celebs are like Angel Locsin who is out there helping with the situation instead of running their mouth and instigating division among the Filipino people  God bless you! @143redangel ❤,Happy
@emilyvgordon Listening now! I only caught the previous gonus episode  so this is my 1st time  hanging out  with you since Indoor Kids ended  &amp  I am almost  COVID Crying ! I've missed you so much  apparently! 😭❤,Happy
@TJCobain @MrHumanityGives Done 🙏❤,Happy
@aniekan_ae Love this❤,Happy
 I'm drummer and maknae  Yoon Dowoon    Dowoon 😭❤  #Day6 #데이식스 #Dowoon #도운 #yoondowoon #윤도운 #ydwvideos https://t co/g2l7nNYM5o,Happy
wow their new song is so good it already got a color coded lyrics video ❤ slay https://t co/3VQPeaFmOh,Happy
Always ❤😈 https://t co/8K6QFifaay,Happy
@hpiyopiyom Wow! He looks amazing  I love this very much! ❤ Excellent job!,Happy
@taekookmemories 💜💜oh  i  am  excited    For  tomorrow   concert ❤❤ Oh  kookie  missed   you  my  eyeshine 😊❤❤,Happy
@kelleyjsparks Thank you to your dad for his service 🇺🇸❤,Happy
@haleykrhodes @HerringAli My current WIP checks nearly all these boxes!!!! ❤❤ two great minds ,Happy
@Lindz_Jackson15 @ashketchumm78 Agreed ❤,Happy
BEYONCE on the Disney sign along ❤,Happy
@_Nick_Nation_ Thank you! ❤❤,Happy
Legacy ❤ https://t co/eG8DSw9VMC,Happy
@TheAdoptKing These are really nice!❤,Happy
@Kehlani x @theweeknd collab pls 🥺❤,Happy
Missing my niece poo  ❤ https://t co/rofCfMQEdH,Happy
Don't forget to press like button and positive comments on their community section  ❤🐹🐯❤   #HnD #POCKETDOLZ #LEEHANGYUL #NAMDOHYON #이한결 #남도현 #포켓돌즈  https://t co/S8NiQvc523,Happy
@Tok_si_k ❤miss you,Happy
@liddolyoonie @pledis_17 Best couple  im calling it right now 😌❤,Happy
Alhamdulillah😇❤ Ya Allah  thank you for giving me the unique opportunity to be able to wish myself a happy birthday today in good health and happiness🎉❤please say a prayer for me when u come across dis😻 https://t co/RtNcUmgMWf,Happy
@FrumpyTrout Bro  I went straight from my Horse Girl phase into my Wolf Girl phase   WOLFGANG ANIMAL CROSSING IS WHAT STARTED ALL  THE WOLF PHASE JUST HITS DIFFERENT IN ANIMAL CROSSING  😭❤,Happy
@cc_luna Thank you and you as well I haven't been out other than going to the store once a and going to the pharmacy since March 9th       going stur crazy    OM  Daryl ✌❤🙏😊,Happy
Renounce all ungodliness and full your tank with God's perspective ❤🙏😊,Happy
https://t co/UarWWpVrHx here's the link  you're welcome 😔❤,Happy
@RolfatWarwick For some reason I have not received any of your updates  I decided to check your feed and I'm glad to see that all is well with you  Enjoy the window cleaning you seem to be very entertained 🐱❤🐱❤🐱❤,Happy
Still celebrating 😃 My office view and some amazing handmade cards ❤ #birthdayinthetimeofcorona #sochuffed @ Costa Drimnagh https://t co/2FljEyChwS,Happy
🌙 @ _nekomoon  straightened my hair this morning    i had bedhead 😔😅❤ https://t co/bSSNWAnelW,Happy
@WinkleAbides I'm not tired of hearing from you  ❤,Happy
@royalxiumimi This is soooo cute ❤🥺,Happy
 I owe my life to the NHS : Theo Usherwood reveals his battle with coronavirus  ❤ https://t co/WGv8auNhlK,Happy
Today is Friday❤   💃💃💃💃💃  I can't wait😭😭 #คั่นกูEP9 https://t co/ZOlcSoX80H,Happy
@kchartsofficial @ATEEZofficial #ATEEZ  8 makes 1 team ❤,Happy
@jaysquared0806 Hiii Jayjay 🥺❤,Happy
good morning @iamangelatungol ❤,Happy
@BigHitEnt Kings ❤,Happy
@UbiJustin Nice Pic❤,Happy
@emteethehustla_ 😂😂😂 even me I don't know what's happening  vibe yodwa leBhokwe❤🐐😂,Happy
You again ❤ https://t co/IpByNOXDjb,Happy
@EdukaSystem Burhan so sweet ❤❤❤❤❤❤❤❤❤❤❤❤,Happy
In conclusion: 🥺🥺💙  💗💖💕💓💘❤💝💞💟💗💖💕💓❤💘💝💞💟💗💖💕❤💘💓💝💞💟💗💖💘💓💕❤💝💞💟💗💖💕❤💘💓💝💞💟💗💖💕❤💘💝💓💞💟❤💖💗💕💓💘💝💞💟💗💖💕💓💝💞❤💘💟💗💖💕💝❤💘💓💝💞💟💗💖💓❤💘💕❤💝💞💟💗💖💕❤💘💓❤💝💞💟💗💖❤💘💓💝💕💞💟💖💝💕💘❤💓💟💗💘💕💓💖❤💝💞💟💖 https://t co/a3A9lPqugk,Happy
I love you! Ke nna lwena until Jesus comes back sweeraat 😂❤ @loverboylanni https://t co/NAlm9BA76E,Happy
@peachycobblerr It is ❤❤❤,Happy
@TJCobain @iFlashDesigns Done  🙏🙏🙏❤❤❤,Happy
@MohAljehani_ Thank you 🥝👀❤,Happy
Oh no! 🙏❤ https://t co/3HN0hYS5wg,Happy
@megvee_zw @Wi3rdoT  I follow back real quick ❤,Happy
Perfect ending of the show! ❤ https://t co/cyIhfiNASp,Happy
@DNDElise @RutyWoot @satinephoenix @battleaxemage @TabletopLoot @dieharddice @DevenRue @jorphdan @CeryneianA @IScreamDice @cozygamershop @GoldieChan @sunshadeauarts @Levelupdice @TalonClaw2 @Heather48454616 Awww schucks  Thanks! Right back atcha! Much ❤,Happy
@AlisonTarrant Thank you Ali 🤗❤,Happy
Proud❤  #LOEYxStudioNNG,Happy
Ice cream and homemade pasta sate tonight with my hubs ❤❤❤❤,Happy
